  -0.3800  0.2040925E-16  0.6153229E+03
  -0.3700  0.5842101E-17  0.6203587E+03
  -0.3600  0.1639314E-17  0.6245539E+03
  -0.3500  0.4509234E-18  0.6275188E+03
  -0.3400  0.1215872E-18  0.6290691E+03
  -0.3300  0.3213767E-19  0.6292409E+03
  -0.3200  0.8326834E-20  0.6282809E+03
  -0.3100  0.2114862E-20  0.6265888E+03
  -0.3000  0.5265245E-21  0.6246095E+03
  -0.2900  0.1284954E-21  0.6227039E+03
  -0.2800  0.3073885E-22  0.6210522E+03
  -0.2700  0.7208032E-23  0.6196374E+03
  -0.2600  0.1656813E-23  0.6183248E+03
  -0.2500  0.3732991E-24  0.6170073E+03
  -0.2400  0.8244525E-25  0.6157483E+03
  -0.2300  0.1784837E-25  0.6148507E+03
  -0.2200  0.3787518E-26  0.6148174E+03
  -0.2100  0.7878316E-27  0.6162235E+03
  -0.2000  0.1606326E-27  0.6195574E+03
  -0.1900  0.3210368E-28  0.6250908E+03
  -0.1800  0.6289211E-29  0.6328109E+03
  -0.1700  0.1207695E-29  0.6424233E+03
  -0.1600  0.2273200E-30  0.6534092E+03
  -0.1500  0.4194078E-31  0.6651101E+03
  -0.1400  0.7584966E-32  0.6768080E+03
  -0.1300  0.1344586E-32  0.6877822E+03
  -0.1200  0.2336367E-33  0.6973491E+03
  -0.1100  0.3979338E-34  0.7049110E+03
  -0.1000  0.6643507E-35  0.7100333E+03
  -0.0900  0.1087178E-35  0.7125288E+03
  -0.0800  0.1743894E-36  0.7124991E+03
  -0.0700  0.2741926E-37  0.7102894E+03
  -0.0600  0.4225785E-38  0.7063616E+03
  -0.0500  0.6383736E-39  0.7011494E+03
  -0.0400  0.9452747E-40  0.6949696E+03
  -0.0300  0.1372016E-40  0.6880279E+03
  -0.0200  0.1952613E-41  0.6804964E+03
  -0.0100  0.2771927E-42  0.6725946E+03
   0.0000  0.7441730E-43  0.6646143E+03
   0.0100  0.2771927E-42  0.6568743E+03
   0.0200  0.1952613E-41  0.6496447E+03
   0.0300  0.1372016E-40  0.6430880E+03
   0.0400  0.9452747E-40  0.6372425E+03
   0.0500  0.6383736E-39  0.6320372E+03
   0.0600  0.4225785E-38  0.6273181E+03
   0.0700  0.2741926E-37  0.6228744E+03
   0.0800  0.1743894E-36  0.6184720E+03
   0.0900  0.1087178E-35  0.6138950E+03
   0.1000  0.6643507E-35  0.6089908E+03
   0.1100  0.3979338E-34  0.6037004E+03
   0.1200  0.2336367E-33  0.5980648E+03
   0.1300  0.1344586E-32  0.5922062E+03
   0.1400  0.7584966E-32  0.5862992E+03
   0.1500  0.4194078E-31  0.5805469E+03
   0.1600  0.2273200E-30  0.5751690E+03
   0.1700  0.1207695E-29  0.5703952E+03
   0.1800  0.6289211E-29  0.5664527E+03
   0.1900  0.3210368E-28  0.5635501E+03
   0.2000  0.1606326E-27  0.5618729E+03
   0.2100  0.7878316E-27  0.5616068E+03
   0.2200  0.3787518E-26  0.5629804E+03
   0.2300  0.1784837E-25  0.5662994E+03
   0.2400  0.8244525E-25  0.5719415E+03
   0.2500  0.3732991E-24  0.5803004E+03
   0.2600  0.1656813E-23  0.5916930E+03
   0.2700  0.7208032E-23  0.6062535E+03
   0.2800  0.3073885E-22  0.6238390E+03
   0.2900  0.1284954E-21  0.6439609E+03
   0.3000  0.5265245E-21  0.6657593E+03
   0.3100  0.2114862E-20  0.6880374E+03
   0.3200  0.8326834E-20  0.7093703E+03
   0.3300  0.3213767E-19  0.7282867E+03
   0.3400  0.1215872E-18  0.7434894E+03
   0.3500  0.4509234E-18  0.7540561E+03
   0.3600  0.1639314E-17  0.7595571E+03
   0.3700  0.5842101E-17  0.7600613E+03
   0.3800  0.2040925E-16  0.7560469E+03
   0.3900  0.6989399E-16  0.7482637E+03
   0.4000  0.2346452E-15  0.7375884E+03
   0.4100  0.7722313E-15  0.7248977E+03
   0.4200  0.2491449E-14  0.7109669E+03
   0.4300  0.7880089E-14  0.6964115E+03
   0.4400  0.2443380E-13  0.6816845E+03
   0.4500  0.7427433E-13  0.6671259E+03
   0.4600  0.2213511E-12  0.6530418E+03
   0.4700  0.6467377E-12  0.6397768E+03
   0.4800  0.1852625E-11  0.6277465E+03
   0.4900  0.5203188E-11  0.6174172E+03
   0.5000  0.1432799E-10  0.6092339E+03
   0.5100  0.3868542E-10  0.6035178E+03
   0.5200  0.1024162E-09  0.6003625E+03
   0.5300  0.2658664E-09  0.5995580E+03
   0.5400  0.6767815E-09  0.6005643E+03
   0.5500  0.1689432E-08  0.6025548E+03
   0.5600  0.4135800E-08  0.6045401E+03
   0.5700  0.9929461E-08  0.6055625E+03
   0.5800  0.2338094E-07  0.6049195E+03
   0.5900  0.5399993E-07  0.6023451E+03
   0.6000  0.1223338E-06  0.5980765E+03
   0.6100  0.2718635E-06  0.5927801E+03
   0.6200  0.5927047E-06  0.5873668E+03
   0.6300  0.1267778E-05  0.5827677E+03
   0.6400  0.2660743E-05  0.5797378E+03
   0.6500  0.5479703E-05  0.5787270E+03
   0.6600  0.1107513E-04  0.5798292E+03
   0.6700  0.2196971E-04  0.5828009E+03
   0.6800  0.4277922E-04  0.5871424E+03
   0.6900  0.8177622E-04  0.5922265E+03
   0.7000  0.1534839E-03  0.5974489E+03
   0.7100  0.2828779E-03  0.6023603E+03
   0.7200  0.5120332E-03  0.6067393E+03
   0.7300  0.9103861E-03  0.6105899E+03
   0.7400  0.1590194E-02  0.6140800E+03
   0.7500  0.2729245E-02  0.6174636E+03
   0.7600  0.4603381E-02  0.6210186E+03
   0.7700  0.7631842E-02  0.6250105E+03
   0.7800  0.1243878E-01  0.6296714E+03
   0.7900  0.1993435E-01  0.6351832E+03
   0.8000  0.3141828E-01  0.6416580E+03
   0.8100  0.4870798E-01  0.6491076E+03
   0.8200  0.7429107E-01  0.6573923E+03
   0.8300  0.1114995E+00  0.6661579E+03
   0.8400  0.1646983E+00  0.6747906E+03
   0.8500  0.2394772E+00  0.6824393E+03
   0.8600  0.3428272E+00  0.6881391E+03
   0.8700  0.4832783E+00  0.6910194E+03
   0.8800  0.6709703E+00  0.6905307E+03
   0.8900  0.9176217E+00  0.6865954E+03
   0.9000  0.1236364E+01  0.6796248E+03
   0.9100  0.1641410E+01  0.6704111E+03
   0.9200  0.2147533E+01  0.6599579E+03
   0.9300  0.2769342E+01  0.6493164E+03
   0.9400  0.3520379E+01  0.6394566E+03
   0.9500  0.4412053E+01  0.6311752E+03
   0.9600  0.5452487E+01  0.6250353E+03
   0.9700  0.6645377E+01  0.6213416E+03
   0.9800  0.7988966E+01  0.6201581E+03
   0.9900  0.9475276E+01  0.6213588E+03
   1.0000  0.1108974E+02  0.6246857E+03
   1.0100  0.1281136E+02  0.6297821E+03
   1.0200  0.1461348E+02  0.6361806E+03
   1.0300  0.1646522E+02  0.6432633E+03
   1.0400  0.1833354E+02  0.6502348E+03
   1.0500  0.2018581E+02  0.6561531E+03
   1.0600  0.2199271E+02  0.6600359E+03
   1.0700  0.2373117E+02  0.6610173E+03
   1.0800  0.2538699E+02  0.6585084E+03
   1.0900  0.2695683E+02  0.6523153E+03
   1.1000  0.2844915E+02  0.6426842E+03
   1.1100  0.2988396E+02  0.6302685E+03
   1.1200  0.3129106E+02  0.6160179E+03
   1.1300  0.3270690E+02  0.6010091E+03
   1.1400  0.3417022E+02  0.5862573E+03
   1.1500  0.3571676E+02  0.5725553E+03
   1.1600  0.3737379E+02  0.5603823E+03
   1.1700  0.3915482E+02  0.5498938E+03
   1.1800  0.4105551E+02  0.5409837E+03
   1.1900  0.4305122E+02  0.5333870E+03
   1.2000  0.4509677E+02  0.5267873E+03
   1.2100  0.4712883E+02  0.5208974E+03
   1.2200  0.4907073E+02  0.5155031E+03
   1.2300  0.5083953E+02  0.5104762E+03
   1.2400  0.5235468E+02  0.5057694E+03
   1.2500  0.5354727E+02  0.5013951E+03
   1.2600  0.5436894E+02  0.4973869E+03
   1.2700  0.5479928E+02  0.4937529E+03
   1.2800  0.5485070E+02  0.4904407E+03
   1.2900  0.5457006E+02  0.4873357E+03
   1.3000  0.5403673E+02  0.4842895E+03
   1.3100  0.5335688E+02  0.4811618E+03
   1.3200  0.5265482E+02  0.4778536E+03
   1.3300  0.5206199E+02  0.4743242E+03
   1.3400  0.5170484E+02  0.4705970E+03
   1.3500  0.5169294E+02  0.4667547E+03
   1.3600  0.5210868E+02  0.4629222E+03
   1.3700  0.5299944E+02  0.4592347E+03
   1.3800  0.5437335E+02  0.4558093E+03
   1.3900  0.5619866E+02  0.4527373E+03
   1.4000  0.5840703E+02  0.4501048E+03
   1.4100  0.6089991E+02  0.4480235E+03
   1.4200  0.6355754E+02  0.4466413E+03
   1.4300  0.6624932E+02  0.4461162E+03
   1.4400  0.6884466E+02  0.4465637E+03
   1.4500  0.7122318E+02  0.4480076E+03
   1.4600  0.7328365E+02  0.4503629E+03
   1.4700  0.7495079E+02  0.4534573E+03
   1.4800  0.7617994E+02  0.4570714E+03
   1.4900  0.7695918E+02  0.4609658E+03
   1.5000  0.7730922E+02  0.4648770E+03
   1.5100  0.7728103E+02  0.4684883E+03
   1.5200  0.7695154E+02  0.4714128E+03
   1.5300  0.7641765E+02  0.4732198E+03
   1.5400  0.7578875E+02  0.4735079E+03
   1.5500  0.7517807E+02  0.4719951E+03
   1.5600  0.7469334E+02  0.4685785E+03
   1.5700  0.7442720E+02  0.4633369E+03
   1.5800  0.7444821E+02  0.4564841E+03
   1.5900  0.7479314E+02  0.4483055E+03
   1.6000  0.7546172E+02  0.4391071E+03
   1.6100  0.7641449E+02  0.4291797E+03
   1.6200  0.7757468E+02  0.4187734E+03
   1.6300  0.7883427E+02  0.4080782E+03
   1.6400  0.8006429E+02  0.3972248E+03
   1.6500  0.8112841E+02  0.3863161E+03
   1.6600  0.8189884E+02  0.3754824E+03
   1.6700  0.8227259E+02  0.3649326E+03
   1.6800  0.8218614E+02  0.3549709E+03
   1.6900  0.8162671E+02  0.3459731E+03
   1.7000  0.8063814E+02  0.3383347E+03
   1.7100  0.7932048E+02  0.3324176E+03
   1.7200  0.7782280E+02  0.3285111E+03
   1.7300  0.7632976E+02  0.3268119E+03
   1.7400  0.7504335E+02  0.3274156E+03
   1.7500  0.7416174E+02  0.3303101E+03
   1.7600  0.7385796E+02  0.3353652E+03
   1.7700  0.7426078E+02  0.3423158E+03
   1.7800  0.7544024E+02  0.3507463E+03
   1.7900  0.7739962E+02  0.3600887E+03
   1.8000  0.8007464E+02  0.3696506E+03
   1.8100  0.8334007E+02  0.3786845E+03
   1.8200  0.8702271E+02  0.3864946E+03
   1.8300  0.9091918E+02  0.3925517E+03
   1.8400  0.9481622E+02  0.3965729E+03
   1.8500  0.9851118E+02  0.3985313E+03
   1.8600  0.1018305E+03  0.3985929E+03
   1.8700  0.1046438E+03  0.3970155E+03
   1.8800  0.1068730E+03  0.3940605E+03
   1.8900  0.1084950E+03  0.3899523E+03
   1.9000  0.1095384E+03  0.3848922E+03
   1.9100  0.1100754E+03  0.3791009E+03
   1.9200  0.1102084E+03  0.3728577E+03
   1.9300  0.1100559E+03  0.3665030E+03
   1.9400  0.1097359E+03  0.3603974E+03
   1.9500  0.1093516E+03  0.3548511E+03
   1.9600  0.1089788E+03  0.3500554E+03
   1.9700  0.1086573E+03  0.3460448E+03
   1.9800  0.1083873E+03  0.3427080E+03
   1.9900  0.1081300E+03  0.3398439E+03
   2.0000  0.1078134E+03  0.3372413E+03
   2.0100  0.1073425E+03  0.3347489E+03
   2.0200  0.1066119E+03  0.3323036E+03
   2.0300  0.1055207E+03  0.3299066E+03
   2.0400  0.1039867E+03  0.3275676E+03
   2.0500  0.1019597E+03  0.3252523E+03
   2.0600  0.9943119E+02  0.3228675E+03
   2.0700  0.9643955E+02  0.3202900E+03
   2.0800  0.9307057E+02  0.3174192E+03
   2.0900  0.8945264E+02  0.3142167E+03
   2.1000  0.8574741E+02  0.3107073E+03
   2.1100  0.8213669E+02  0.3069388E+03
   2.1200  0.7880731E+02  0.3029310E+03
   2.1300  0.7593523E+02  0.2986494E+03
   2.1400  0.7367072E+02  0.2940252E+03
   2.1500  0.7212597E+02  0.2890149E+03
   2.1600  0.7136605E+02  0.2836680E+03
   2.1700  0.7140396E+02  0.2781670E+03
   2.1800  0.7219984E+02  0.2728184E+03
   2.1900  0.7366412E+02  0.2680042E+03
   2.2000  0.7566414E+02  0.2641178E+03
   2.2100  0.7803339E+02  0.2615106E+03
   2.2200  0.8058291E+02  0.2604588E+03
   2.2300  0.8311382E+02  0.2611500E+03
   2.2400  0.8543058E+02  0.2636791E+03
   2.2500  0.8735411E+02  0.2680458E+03
   2.2600  0.8873408E+02  0.2741479E+03
   2.2700  0.8945976E+02  0.2817710E+03
   2.2800  0.8946824E+02  0.2905812E+03
   2.2900  0.8874942E+02  0.3001286E+03
   2.3000  0.8734681E+02  0.3098701E+03
   2.3100  0.8535365E+02  0.3192097E+03
   2.3200  0.8290417E+02  0.3275485E+03
   2.3300  0.8016046E+02  0.3343265E+03
   2.3400  0.7729609E+02  0.3390537E+03
   2.3500  0.7447795E+02  0.3413398E+03
   2.3600  0.7184858E+02  0.3409415E+03
   2.3700  0.6951103E+02  0.3378237E+03
   2.3800  0.6751843E+02  0.3322089E+03
   2.3900  0.6586975E+02  0.3245761E+03
   2.4000  0.6451249E+02  0.3155930E+03
   2.4100  0.6335214E+02  0.3059992E+03
   2.4200  0.6226718E+02  0.2964791E+03
   2.4300  0.6112767E+02  0.2875612E+03
   2.4400  0.5981483E+02  0.2795600E+03
   2.4500  0.5823904E+02  0.2725617E+03
   2.4600  0.5635360E+02  0.2664453E+03
   2.4700  0.5416276E+02  0.2609343E+03
   2.4800  0.5172277E+02  0.2556749E+03
   2.4900  0.4913625E+02  0.2503315E+03
   2.5000  0.4654075E+02  0.2446788E+03
   2.5100  0.4409327E+02  0.2386630E+03
   2.5200  0.4195281E+02  0.2324103E+03
   2.5300  0.4026324E+02  0.2261852E+03
   2.5400  0.3913841E+02  0.2203201E+03
   2.5500  0.3865111E+02  0.2151474E+03
   2.5600  0.3882657E+02  0.2109519E+03
   2.5700  0.3964109E+02  0.2079480E+03
   2.5800  0.4102517E+02  0.2062756E+03
   2.5900  0.4287062E+02  0.2060044E+03
   2.6000  0.4504055E+02  0.2071369E+03
   2.6100  0.4738106E+02  0.2096088E+03
   2.6200  0.4973363E+02  0.2132838E+03
   2.6300  0.5194691E+02  0.2179479E+03
   2.6400  0.5388720E+02  0.2233121E+03
   2.6500  0.5544678E+02  0.2290314E+03
   2.6600  0.5654947E+02  0.2347476E+03
   2.6700  0.5715317E+02  0.2401512E+03
   2.6800  0.5724928E+02  0.2450430E+03
   2.6900  0.5685908E+02  0.2493659E+03
   2.7000  0.5602770E+02  0.2531870E+03
   2.7100  0.5481628E+02  0.2566328E+03
   2.7200  0.5329334E+02  0.2598039E+03
   2.7300  0.5152639E+02  0.2627068E+03
   2.7400  0.4957488E+02  0.2652278E+03
   2.7500  0.4748522E+02  0.2671562E+03
   2.7600  0.4528864E+02  0.2682476E+03
   2.7700  0.4300173E+02  0.2683026E+03
   2.7800  0.4062967E+02  0.2672373E+03
   2.7900  0.3817129E+02  0.2651200E+03
   2.8000  0.3562504E+02  0.2621572E+03
   2.8100  0.3299485E+02  0.2586325E+03
   2.8200  0.3029498E+02  0.2548174E+03
   2.8300  0.2755305E+02  0.2508894E+03
   2.8400  0.2481085E+02  0.2468872E+03
   2.8500  0.2212312E+02  0.2427197E+03
   2.8600  0.1955443E+02  0.2382260E+03
   2.8700  0.1717475E+02  0.2332641E+03
   2.8800  0.1505451E+02  0.2277951E+03
   2.8900  0.1325945E+02  0.2219259E+03
   2.9000  0.1184608E+02  0.2158994E+03
   2.9100  0.1085769E+02  0.2100387E+03
   2.9200  0.1032131E+02  0.2046771E+03
   2.9300  0.1024541E+02  0.2000969E+03
   2.9400  0.1061842E+02  0.1964896E+03
   2.9500  0.1140804E+02  0.1939366E+03
   2.9600  0.1256137E+02  0.1924020E+03
   2.9700  0.1400609E+02  0.1917330E+03
   2.9800  0.1565287E+02  0.1916673E+03
   2.9900  0.1739905E+02  0.1918544E+03
   3.0000  0.1913387E+02  0.1918975E+03
   3.0100  0.2074484E+02  0.1914195E+03
   3.0200  0.2212501E+02  0.1901414E+03
   3.0300  0.2318042E+02  0.1879486E+03
   3.0400  0.2383708E+02  0.1849174E+03
   3.0500  0.2404649E+02  0.1812911E+03
   3.0600  0.2378915E+02  0.1774169E+03
   3.0700  0.2307550E+02  0.1736718E+03
   3.0800  0.2194410E+02  0.1704036E+03
   3.0900  0.2045734E+02  0.1678974E+03
   3.1000  0.1869517E+02  0.1663659E+03
   3.1100  0.1674762E+02  0.1659539E+03
   3.1200  0.1470704E+02  0.1667477E+03
   3.1300  0.1266092E+02  0.1687824E+03
   3.1400  0.1068610E+02  0.1720424E+03
   3.1500  0.8844665E+01  0.1764557E+03
   3.1600  0.7182000E+01  0.1818827E+03
   3.1700  0.5726628E+01  0.1881043E+03
   3.1800  0.4491738E+01  0.1948171E+03
   3.1900  0.3477849E+01  0.2016457E+03
   3.2000  0.2676109E+01  0.2081776E+03
   3.2100  0.2071730E+01  0.2140171E+03
   3.2200  0.1647141E+01  0.2188415E+03
   3.2300  0.1384543E+01  0.2224360E+03
   3.2400  0.1267682E+01  0.2246908E+03
   3.2500  0.1282769E+01  0.2255737E+03
   3.2600  0.1418592E+01  0.2251018E+03
   3.2700  0.1665925E+01  0.2233410E+03
   3.2800  0.2016424E+01  0.2204295E+03
   3.2900  0.2461205E+01  0.2166022E+03
   3.3000  0.2989366E+01  0.2121865E+03
   3.3100  0.3586686E+01  0.2075588E+03
   3.3200  0.4234715E+01  0.2030768E+03
   3.3300  0.4910459E+01  0.1990106E+03
   3.3400  0.5586754E+01  0.1954920E+03
   3.3500  0.6233368E+01  0.1924919E+03
   3.3600  0.6818760E+01  0.1898257E+03
   3.3700  0.7312307E+01  0.1871890E+03
   3.3800  0.7686763E+01  0.1842215E+03
   3.3900  0.7920628E+01  0.1805925E+03
   3.4000  0.8000115E+01  0.1760854E+03
   3.4100  0.7920455E+01  0.1706536E+03
   3.4200  0.7686343E+01  0.1644265E+03
   3.4300  0.7311462E+01  0.1576660E+03
   3.4400  0.6817156E+01  0.1506961E+03
   3.4500  0.6230409E+01  0.1438352E+03
   3.4600  0.5581412E+01  0.1373510E+03
   3.4700  0.4901012E+01  0.1314410E+03
   3.4800  0.4218340E+01  0.1262349E+03
   3.4900  0.3558865E+01  0.1218071E+03
   3.5000  0.2943036E+01  0.1181927E+03
   3.5100  0.2385578E+01  0.1154030E+03
   3.5200  0.1895422E+01  0.1134373E+03
   3.5300  0.1476156E+01  0.1122913E+03
   3.5400  0.1126867E+01  0.1119633E+03
   3.5500  0.8431938E+00  0.1124574E+03
   3.5600  0.6184379E+00  0.1137845E+03
   3.5700  0.4446097E+00  0.1159617E+03
   3.5800  0.3133112E+00  0.1190104E+03
   3.5900  0.2164148E+00  0.1229503E+03
   3.6000  0.1465251E+00  0.1277924E+03
   3.6100  0.9724143E-01  0.1335269E+03
   3.6200  0.6325643E-01  0.1401082E+03
   3.6300  0.4033408E-01  0.1474369E+03
   3.6400  0.2520889E-01  0.1553416E+03
   3.6500  0.1544363E-01  0.1635666E+03
   3.6600  0.9273833E-02  0.1717720E+03
   3.6700  0.5458624E-02  0.1795536E+03
   3.6800  0.3149352E-02  0.1864857E+03
   3.6900  0.1781039E-02  0.1921820E+03
   3.7000  0.9872784E-03  0.1963618E+03
   3.7100  0.5364386E-03  0.1989043E+03
   3.7200  0.2857028E-03  0.1998697E+03
   3.7300  0.1491499E-03  0.1994738E+03
   3.7400  0.7632130E-04  0.1980174E+03
   3.7500  0.3828094E-04  0.1957914E+03
   3.7600  0.1882060E-04  0.1929911E+03
   3.7700  0.9069817E-05  0.1896688E+03
   3.7800  0.4284278E-05  0.1857414E+03
   3.7900  0.1983677E-05  0.1810500E+03
   3.8000  0.9002814E-06  0.1754486E+03
   3.8100  0.4004974E-06  0.1688881E+03
   3.8200  0.1746366E-06  0.1614607E+03
   3.8300  0.7464230E-07  0.1533910E+03
   3.8400  0.3127151E-07  0.1449845E+03
   3.8500  0.1284182E-07  0.1365615E+03
   3.8600  0.5169145E-08  0.1284034E+03
   3.8700  0.2039506E-08  0.1207238E+03
   3.8800  0.7887604E-09  0.1136627E+03
   3.8900  0.2990057E-09  0.1072953E+03
   3.9000  0.1111036E-09  0.1016479E+03
   3.9100  0.4046602E-10  0.9671374E+02
   3.9200  0.1444665E-10  0.9246660E+02
   3.9300  0.5055429E-11  0.8887085E+02
   3.9400  0.1734055E-11  0.8588843E+02
   3.9500  0.5830179E-12  0.8348341E+02
   3.9600  0.1921388E-12  0.8162477E+02
   3.9700  0.6206722E-13  0.8028799E+02
   3.9800  0.1965276E-13  0.7945594E+02
   3.9900  0.6099568E-14  0.7911938E+02
   4.0000  0.1855618E-14  0.7927711E+02
   4.0100  0.5533403E-15  0.7993608E+02
   4.0200  0.1617373E-15  0.8111129E+02
   4.0300  0.4633850E-16  0.8282550E+02
   4.0400  0.1301332E-16  0.8510868E+02
   4.0500  0.3582186E-17  0.8799672E+02
   4.0600  0.9665456E-18  0.9152934E+02
   4.0700  0.2556293E-18  0.9574630E+02
   4.0800  0.6626942E-19  0.1006815E+03
   4.0900  0.1683952E-19  0.1063541E+03
   4.1000  0.4194309E-20  0.1127555E+03
   4.1100  0.1024012E-20  0.1198337E+03
   4.1200  0.2450553E-21  0.1274740E+03
   4.1300  0.5748269E-22  0.1354831E+03
   4.1400  0.1321673E-22  0.1435811E+03
   4.1500  0.2978690E-23  0.1514119E+03
   4.1600  0.6580225E-24  0.1585771E+03
   4.1700  0.1424853E-24  0.1646896E+03
   4.1800  0.3024222E-25  0.1694297E+03
   4.1900  0.6291749E-26  0.1725791E+03
   4.2000  0.1283049E-26  0.1740196E+03
   4.2100  0.2564655E-27  0.1737045E+03
   4.2200  0.5024919E-28  0.1716327E+03
   4.2300  0.9650351E-29  0.1678481E+03
   4.2400  0.1816650E-29  0.1624665E+03
   4.2500  0.3352075E-30  0.1557033E+03
   4.2600  0.6062756E-31  0.1478757E+03
   4.2700  0.1074832E-31  0.1393676E+03
   4.2800  0.1867778E-32  0.1305743E+03
   4.2900  0.3181442E-33  0.1218486E+03
   4.3000  0.5311742E-34  0.1134666E+03
   4.3100  0.8692885E-35  0.1056176E+03
   4.3200  0.1394457E-35  0.9841173E+02
   4.3300  0.2192604E-36  0.9189609E+02
   4.3400  0.3379322E-37  0.8607353E+02
   4.3500  0.5105203E-38  0.8091866E+02
   4.3600  0.7559804E-39  0.7639042E+02
   4.3700  0.1097292E-39  0.7244092E+02
   4.3800  0.1561162E-40  0.6902124E+02
   4.3900  0.2177147E-41  0.6608489E+02
   4.4000  0.2976061E-42  0.6358987E+02
   4.4100  0.3987584E-43  0.6149960E+02
   4.4200  0.5237115E-44  0.5978330E+02
   4.4300  0.6741995E-45  0.5841607E+02
   4.4400  0.8507439E-46  0.5737874E+02
   4.4500  0.1052261E-46  0.5665769E+02
   4.4600  0.1275739E-47  0.5624473E+02
   4.4700  0.1516054E-48  0.5613694E+02
   4.4800  0.1765963E-49  0.5633664E+02
   4.4900  0.2016335E-50  0.5685143E+02
   4.5000  0.2256616E-51  0.5769423E+02
   4.5100  0.2475522E-52  0.5888336E+02
   4.5200  0.2661890E-53  0.6044261E+02
   4.5300  0.2805612E-54  0.6240112E+02
   4.5400  0.2898539E-55  0.6479303E+02
   4.5500  0.2935248E-56  0.6765651E+02
   4.5600  0.2913564E-57  0.7103197E+02
   4.5700  0.2834773E-58  0.7495885E+02
   4.5800  0.2703500E-59  0.7947040E+02
   4.5900  0.2527251E-60  0.8458559E+02
   4.6000  0.2315712E-61  0.9029765E+02
   4.6100  0.2079864E-62  0.9655879E+02
   4.6200  0.1831046E-63  0.1032623E+03
   4.6300  0.1580075E-64  0.1102246E+03
   4.6400  0.1336505E-65  0.1171729E+03
   4.6500  0.1108095E-66  0.1237461E+03
   4.6600  0.9005297E-68  0.1295159E+03
   4.6700  0.7173531E-69  0.1340305E+03
   4.6800  0.5601213E-70  0.1368791E+03
   4.6900  0.4286919E-71  0.1377632E+03
   4.7000  0.3216048E-72  0.1365572E+03
   4.7100  0.2364906E-73  0.1333407E+03
   4.7200  0.1704588E-74  0.1283865E+03
   4.7300  0.1204312E-75  0.1221059E+03
   4.7400  0.8340130E-77  0.1149697E+03
   4.7500  0.5661359E-78  0.1074302E+03
   4.7600  0.3766887E-79  0.9986684E+02
   4.7700  0.2456737E-80  0.9256177E+02
   4.7800  0.1570539E-81  0.8570022E+02
   4.7900  0.9841315E-83  0.7938576E+02
   4.8000  0.6044655E-84  0.7366078E+02
   4.8100  0.3639184E-85  0.6852607E+02
   4.8200  0.2147586E-86  0.6395676E+02
   4.8300  0.1242257E-87  0.5991408E+02
   4.8400  0.7043463E-89  0.5635330E+02
   4.8500  0.3914490E-90  0.5322876E+02
   4.8600  0.2132447E-91  0.5049693E+02
   4.8700  0.1138663E-92  0.4811793E+02
   4.8800  0.5959731E-94  0.4605635E+02
   4.8900  0.3057539E-95  0.4428141E+02
   4.9000  0.1537558E-96  0.4276688E+02
   4.9100  0.7578882E-98  0.4149089E+02
   4.9200  0.3661785E-99  0.4043560E+02
   4.9300  0.1734182-100  0.3958694E+02
   4.9400  0.8050274-102  0.3893435E+02
   4.9500  0.3663032-103  0.3847060E+02
   4.9600  0.1633747-104  0.3819164E+02
   4.9700  0.7142383-106  0.3809651E+02
   4.9800  0.3060663-107  0.3818732E+02
   4.9900  0.1285589-108  0.3846930E+02
   5.0000  0.5293009-110  0.3895089E+02
   5.0100  0.2136079-111  0.3964386E+02
   5.0200  0.8449795-113  0.4056341E+02
   5.0300  0.3276341-114  0.4172833E+02
   5.0400  0.1245220-115  0.4316100E+02
   5.0500  0.4638924-117  0.4488714E+02
   5.0600  0.1693958-118  0.4693532E+02
   5.0700  0.6063200-120  0.4933573E+02
   5.0800  0.2127235-121  0.5211801E+02
   5.0900  0.7315483-123  0.5530755E+02
   5.1000  0.2465953-124  0.5891965E+02
   5.1100  0.8147803-126  0.6295082E+02
   5.1200  0.2638824-127  0.6736678E+02
   5.1300  0.8377115-129  0.7208743E+02
   5.1400  0.2606710-130  0.7697052E+02
   5.1500  0.7950692-132  0.8179889E+02
   5.1600  0.2377011-133  0.8627873E+02
   5.1700  0.6965812-135  0.9005856E+02
   5.1800  0.2000904-136  0.9277517E+02
   5.1900  0.5633717-138  0.9412233E+02
   5.2000  0.1554812-139  0.9392308E+02
   5.2100  0.4206053-141  0.9217683E+02
   5.2200  0.1115285-142  0.8905938E+02
   5.2300  0.2898751-144  0.8487578E+02
   5.2400  0.7384995-146  0.7998803E+02
   5.2500  0.1844181-147  0.7474637E+02
   5.2600  0.4514098-149  0.6944330E+02
   5.2700  0.1083060-150  0.6429460E+02
   5.2800  0.2547114-152  0.5944108E+02
   5.2900  0.5871622-154  0.5496129E+02
   5.3000  0.1326728-155  0.5088785E+02
   5.3100  0.2938462-157  0.4722243E+02
   5.3200  0.6379288-159  0.4394779E+02
   5.3300  0.1357496-160  0.4103639E+02
   5.3400  0.2831514-162  0.3845623E+02
   5.3500  0.5789129-164  0.3617452E+02
   5.3600  0.1160171-165  0.3415978E+02
   5.3700  0.2279001-167  0.3238305E+02
   5.3800  0.4388148-169  0.3081834E+02
   5.3900  0.8281942-171  0.2944280E+02
   5.4000  0.1532136-172  0.2823659E+02
   5.4100  0.2778282-174  0.2718277E+02
   5.4200  0.4938210-176  0.2626697E+02
   5.4300  0.8603535-178  0.2547724E+02
   5.4400  0.1469259-179  0.2480376E+02
